Probe;Cycle;GPSDate;moving_average(Speed);moving_average(EngineSpeed);moving_average(Torque);moving_average(FuelRate)
100001.0;6.0;1.210741461E12;24.6;1574.4;23.1;14.12
100001.0;6.0;1.210741463E12;25.9;1648.0;23.8;14.199999999999998
100001.0;6.0;1.210741465E12;27.5;1750.4;23.2;12.319999999999999
100001.0;6.0;1.210741467E12;28.1;1769.6;22.8;8.84
100001.0;6.0;1.210741469E12;27.0;1667.2;22.6;5.84
100001.0;6.0;1.210741471E12;25.1;1619.2;22.7;6.8
100001.0;6.0;1.210741473E12;23.8;1600.0;21.7;6.8
100001.0;6.0;1.210741475E12;22.3;1558.4;20.5;3.3200000000000003
100001.0;6.0;1.210741478E12;20.5;1526.4;20.4;3.9200000000000004
100001.0;6.0;1.21074148E12;19.3;1523.2;20.4;4.48
100001.0;6.0;1.210741482E12;18.8;1484.8;19.9;5.960000000000001
100001.0;6.0;1.210741484E12;18.6;1468.8;19.8;5.6
100001.0;6.0;1.210741486E12;18.1;1417.6;19.1;3.6
100001.0;6.0;1.210741488E12;17.0;1337.6;18.2;4.12
100001.0;6.0;1.21074149E12;16.2;1302.4;17.6;4.12
100001.0;6.0;1.210741492E12;15.9;1273.6;16.7;4.84
100001.0;6.0;1.210741494E12;15.5;1238.4;16.8;4.84
100001.0;6.0;1.210741496E12;15.2;1216.0;16.8;5.279999999999999
100001.0;6.0;1.210741498E12;14.7;1158.4;16.0;5.04
100001.0;6.0;1.2107415E12;13.3;1091.2;15.1;4.8
100001.0;6.0;1.210741502E12;11.5;1024.0;15.1;4.24
100001.0;6.0;1.210741504E12;10.1;960.0;14.4;4.4
100001.0;6.0;1.210741506E12;9.3;963.2;14.5;4.4
100001.0;6.0;1.210741507E12;9.0;940.8;14.5;4.5200000000000005
100001.0;6.0;1.210741509E12;8.8;915.2;14.4;5.24
100001.0;6.0;1.210741511E12;8.8;918.4;14.3;3.8
100001.0;6.0;1.210741513E12;8.7;912.0;14.3;3.9200000000000004
100001.0;6.0;1.210741515E12;8.6;908.8;14.4;4.12
100001.0;6.0;1.210741517E12;8.5;912.0;15.2;5.039999999999999
100001.0;6.0;1.210741519E12;9.4;953.6;15.4;5.16
100001.0;6.0;1.210741521E12;11.1;1024.0;15.1;5.0
100001.0;6.0;1.210741524E12;12.5;1097.6;15.3;5.28
100001.0;6.0;1.210741526E12;13.6;1120.0;15.5;7.0
100001.0;6.0;1.210741528E12;14.8;1193.6;16.4;6.359999999999999
100001.0;6.0;1.21074153E12;15.8;1212.8;16.4;5.92
100001.0;6.0;1.210741532E12;16.0;1196.8;16.5;5.92
100001.0;6.0;1.210741534E12;15.7;1177.6;17.0;6.239999999999999
100001.0;6.0;1.210741536E12;15.7;1171.2;16.8;5.6
100001.0;6.0;1.210741539E12;15.6;1161.6;16.5;5.639999999999999
100001.0;6.0;1.210741541E12;15.3;1120.0;16.2;6.08
100001.0;6.0;1.210741543E12;14.5;1046.4;17.1;6.68
100001.0;6.0;1.210741545E12;13.9;1001.6;17.9;7.159999999999999
100001.0;6.0;1.210741547E12;13.7;1004.8;19.0;9.279999999999998
100001.0;6.0;1.210741549E12;13.8;1030.4;19.0;9.279999999999998
100001.0;6.0;1.210741551E12;13.5;1059.2;18.9;9.0
100001.0;6.0;1.210741554E12;13.1;1049.6;18.8;9.2
100001.0;6.0;1.210741556E12;12.5;1043.2;18.3;9.16
100001.0;6.0;1.210741558E12;11.6;1036.8;18.4;9.559999999999999
100001.0;6.0;1.21074156E12;10.6;979.2;21.0;8.24
100001.0;6.0;1.210741562E12;9.5;896.0;20.3;7.359999999999999
100001.0;6.0;1.210741564E12;8.5;819.2;17.9;5.999999999999999
100001.0;6.0;1.210741566E12;7.2;707.2;15.6;5.08
100001.0;7.0;1.210741653E12;6.1;656.0;14.6;3.84
100001.0;7.0;1.210741655E12;4.9;566.4;14.5;5.959999999999999
100001.0;7.0;1.210741657E12;4.6;556.8;14.6;6.08
100001.0;7.0;1.210741659E12;5.0;592.0;14.6;6.040000000000001
100001.0;7.0;1.210741661E12;6.0;627.2;14.6;6.000000000000001
100001.0;7.0;1.210741663E12;7.1;652.8;14.6;6.640000000000001
100001.0;7.0;1.210741665E12;8.5;736.0;11.5;7.080000000000001
100001.0;7.0;1.210741667E12;9.8;844.8;13.2;8.760000000000002
100001.0;7.0;1.210741669E12;11.6;995.2;15.1;8.760000000000002
100001.0;7.0;1.210741671E12;13.7;1107.2;16.8;9.440000000000001
100001.0;7.0;1.210741673E12;15.2;1113.6;16.4;6.88
100001.0;7.0;1.210741675E12;16.2;1132.8;15.5;4.8
100001.0;7.0;1.210741677E12;16.7;1113.6;16.0;5.08
100001.0;7.0;1.210741679E12;17.2;1107.2;16.0;5.4
100001.0;7.0;1.210741681E12;17.8;1100.8;15.9;5.76
100001.0;7.0;1.210741684E12;18.5;1097.6;15.9;4.8
100001.0;7.0;1.210741686E12;19.0;1084.8;15.8;4.4
100001.0;7.0;1.210741688E12;19.6;1075.2;15.0;3.6399999999999997
100001.0;7.0;1.21074169E12;20.0;1049.6;15.4;6.279999999999999
100001.0;7.0;1.210741692E12;20.8;1088.0;15.4;6.92
100001.0;7.0;1.210741694E12;21.6;1136.0;16.2;7.92
100001.0;7.0;1.210741696E12;22.3;1174.4;16.3;7.88
100001.0;7.0;1.210741698E12;22.7;1187.2;15.7;7.5600000000000005
100001.0;7.0;1.2107417E12;22.4;1168.0;15.7;7.720000000000001
100001.0;7.0;1.210741702E12;22.0;1152.0;16.9;10.64
100001.0;7.0;1.210741704E12;22.4;1177.6;17.3;11.16
100001.0;7.0;1.210741706E12;22.9;1203.2;17.4;11.12
100001.0;7.0;1.210741708E12;22.9;1193.6;17.3;11.16
100001.0;7.0;1.21074171E12;21.2;1168.0;17.1;10.719999999999999
100001.0;7.0;1.210741712E12;19.2;1132.8;17.8;12.559999999999999
100001.0;7.0;1.210741713E12;17.6;1084.8;17.8;11.52
100001.0;7.0;1.210741715E12;14.9;1024.0;18.6;14.079999999999998
100001.0;7.0;1.210741717E12;12.6;1062.4;19.5;15.2
100001.0;7.0;1.210741719E12;11.5;1059.2;19.4;14.639999999999997
100001.0;7.0;1.210741721E12;10.3;1065.6;19.2;14.360000000000003
100001.0;7.0;1.210741723E12;9.7;1094.4;20.4;18.200000000000003
100001.0;7.0;1.210741725E12;9.8;1196.8;22.1;18.200000000000003
100001.0;7.0;1.210741727E12;11.7;1302.4;23.0;17.240000000000002
100001.0;7.0;1.210741729E12;14.9;1392.0;23.3;16.6
100001.0;7.0;1.210741731E12;16.7;1472.0;23.2;13.440000000000001
100001.0;7.0;1.210741733E12;17.5;1526.4;23.3;15.2
100001.0;7.0;1.210741735E12;20.5;1696.0;23.6;12.639999999999997
100001.0;7.0;1.210741737E12;24.2;1737.6;23.6;11.440000000000001
100001.0;7.0;1.210741739E12;27.5;1852.8;24.6;11.12
100001.0;7.0;1.210741741E12;30.6;1932.8;24.6;7.76
100001.0;7.0;1.210741744E12;31.8;1926.4;23.9;3.3200000000000003
100001.0;7.0;1.210741746E12;31.7;1888.0;23.1;3.3200000000000003
100001.0;7.0;1.210741748E12;29.6;1817.6;22.3;3.3200000000000003
100001.0;7.0;1.21074175E12;27.0;1702.4;21.4;2.6
100001.0;7.0;1.210741752E12;24.9;1628.8;21.6;6.640000000000001
100001.0;7.0;1.210741754E12;24.1;1715.2;21.8;4.88
100001.0;7.0;1.210741756E12;24.0;1625.6;22.2;8.52
100001.0;7.0;1.210741758E12;23.8;1616.0;22.5;8.639999999999999
100001.0;7.0;1.21074176E12;23.4;1596.8;21.8;8.639999999999999
100001.0;7.0;1.210741762E12;23.2;1587.2;21.8;8.639999999999999
100001.0;7.0;1.210741764E12;22.4;1548.8;20.8;8.68
100001.0;7.0;1.210741766E12;22.1;1472.0;20.1;8.68
100001.0;7.0;1.210741768E12;22.4;1449.6;19.9;8.879999999999999
100001.0;7.0;1.21074177E12;22.4;1459.2;20.5;8.440000000000001
100001.0;7.0;1.210741772E12;22.6;1420.8;19.4;5.36
100001.0;7.0;1.210741773E12;22.2;1254.4;18.7;7.840000000000001
100001.0;7.0;1.210741775E12;21.2;1193.6;17.8;6.44
100001.0;7.0;1.210741777E12;19.8;1129.6;17.3;6.319999999999999
100001.0;7.0;1.210741779E12;18.0;1084.8;17.4;7.519999999999999
100001.0;7.0;1.210741781E12;16.4;1065.6;17.7;11.319999999999999
100001.0;7.0;1.210741783E12;17.1;1104.0;18.9;11.8
100001.0;7.0;1.210741785E12;18.0;1152.0;18.9;13.0
100001.0;7.0;1.210741787E12;19.1;1209.6;19.2;14.48
100001.0;7.0;1.210741789E12;21.2;1296.0;18.7;15.2
100001.0;7.0;1.210741791E12;23.9;1395.2;18.9;14.36
100001.0;7.0;1.210741794E12;26.5;1497.6;18.7;13.48
100001.0;7.0;1.210741796E12;28.3;1587.2;19.0;11.24
100001.0;7.0;1.210741798E12;29.6;1635.2;19.3;11.24
100001.0;7.0;1.2107418E12;29.5;1587.2;19.0;10.440000000000001
100001.0;7.0;1.210741802E12;28.9;1516.8;17.8;7.040000000000001
100001.0;7.0;1.210741804E12;26.2;1446.4;16.7;6.960000000000001
100001.0;7.0;1.210741806E12;23.2;1369.6;16.5;6.16
100001.0;7.0;1.210741808E12;20.1;1312.0;16.6;4.64
100001.0;7.0;1.21074181E12;17.6;1286.4;17.5;3.5200000000000005
100001.0;7.0;1.210741812E12;14.8;1203.2;17.4;3.6399999999999997
100001.0;7.0;1.210741815E12;11.8;1097.6;17.3;2.44
100001.0;7.0;1.210741817E12;8.5;1014.4;17.5;5.92
100001.0;7.0;1.210741819E12;6.3;1072.0;17.6;5.92
100001.0;7.0;1.210741821E12;7.6;1209.6;18.5;5.52
100001.0;7.0;1.210741823E12;9.5;1264.0;19.5;7.4
100001.0;7.0;1.210741825E12;12.2;1382.4;20.4;6.959999999999999
100001.0;7.0;1.210741827E12;13.8;1408.0;20.3;7.0
100001.0;7.0;1.210741829E12;14.9;1392.0;20.8;10.280000000000001
100001.0;7.0;1.210741831E12;16.5;1440.0;21.5;14.2
100001.0;7.0;1.210741833E12;18.7;1584.0;22.7;13.960000000000003
100001.0;7.0;1.210741834E12;20.3;1600.0;22.7;13.76
100001.0;7.0;1.210741836E12;20.7;1574.4;21.6;10.64
100001.0;7.0;1.210741838E12;19.9;1430.4;20.6;11.040000000000001
100001.0;7.0;1.21074184E12;17.3;1289.6;19.7;11.440000000000001
100001.0;7.0;1.210741842E12;14.3;1235.2;18.7;10.08
100001.0;7.0;1.210741844E12;11.9;1136.0;18.1;11.44
100001.0;7.0;1.210741846E12;11.1;1177.6;19.2;10.999999999999998
100001.0;7.0;1.210741848E12;12.3;1289.6;20.3;11.16
100001.0;7.0;1.21074185E12;12.8;1308.8;19.4;10.440000000000001
100001.0;7.0;1.210741852E12;13.1;1238.4;18.4;10.440000000000001
100001.0;7.0;1.210741854E12;14.2;1312.0;19.3;10.24
100001.0;7.0;1.210741856E12;15.5;1328.0;19.3;10.16
100001.0;7.0;1.210741858E12;15.3;1328.0;19.3;10.16
100001.0;7.0;1.21074186E12;15.1;1328.0;19.3;11.559999999999999
100001.0;7.0;1.210741862E12;15.6;1331.2;19.4;12.479999999999999
100001.0;7.0;1.210741865E12;15.7;1318.4;19.2;12.879999999999999
100001.0;7.0;1.210741867E12;15.7;1248.0;18.2;13.279999999999998
100001.0;7.0;1.210741869E12;13.6;1129.6;16.3;10.2
100001.0;7.0;1.210741871E12;10.9;1024.0;15.6;8.600000000000001
100001.0;7.0;1.210741873E12;9.4;998.4;16.2;9.920000000000002
100001.0;7.0;1.210741875E12;8.3;1004.8;16.2;9.920000000000002
100001.0;7.0;1.210741877E12;7.9;1040.0;16.2;9.64
100001.0;7.0;1.210741879E12;8.8;1036.8;16.2;9.64
100001.0;7.0;1.210741881E12;9.6;1036.8;16.2;8.24
100001.0;7.0;1.210741883E12;9.3;1036.8;16.1;6.720000000000001
100001.0;7.0;1.210741885E12;8.7;1030.4;15.9;5.32
100001.0;7.0;1.210741887E12;7.9;1030.4;15.9;5.32
100001.0;7.0;1.210741889E12;7.7;1030.4;15.9;5.200000000000001
100001.0;7.0;1.210741891E12;7.6;1004.8;15.7;4.0
100001.0;7.0;1.210741893E12;5.9;934.4;14.8;3.0799999999999996
100001.0;7.0;1.210741894E12;3.8;841.6;13.8;3.44
100001.0;7.0;1.210741896E12;2.1;787.2;13.8;4.16
100001.0;7.0;1.210741898E12;1.3;806.4;14.6;7.24
100001.0;7.0;1.2107419E12;1.5;931.2;15.7;9.680000000000001
100001.0;7.0;1.210741902E12;4.0;1084.8;16.6;9.36
100001.0;7.0;1.210741904E12;7.1;1161.6;17.5;9.0
100001.0;7.0;1.210741906E12;10.2;1241.6;18.4;8.6
100001.0;7.0;1.210741908E12;13.0;1302.4;18.3;8.2
100001.0;7.0;1.21074191E12;15.6;1360.0;18.3;7.8
100001.0;7.0;1.210741912E12;18.0;1408.0;18.3;7.4
100001.0;7.0;1.210741914E12;20.4;1449.6;18.3;7.040000000000001
100001.0;7.0;1.210741916E12;22.7;1488.0;18.3;6.319999999999999
100001.0;7.0;1.210741918E12;24.3;1488.0;17.4;2.88
100001.0;7.0;1.21074192E12;25.1;1376.0;16.3;0.27999999999999997
100001.0;7.0;1.210741922E12;23.3;1222.4;15.4;0.72
100001.0;7.0;1.210741925E12;20.7;1142.4;14.6;1.1600000000000001
100001.0;7.0;1.210741927E12;17.6;1062.4;13.7;1.56
100001.0;7.0;1.210741929E12;14.8;998.4;13.8;1.9600000000000002
100001.0;7.0;1.210741931E12;12.2;937.6;13.8;2.3600000000000003
100001.0;7.0;1.210741933E12;9.8;892.8;13.8;2.7600000000000002
100001.0;7.0;1.210741935E12;7.4;848.0;13.9;3.16
100001.0;7.0;1.210741937E12;5.1;812.8;13.9;3.56
100001.0;7.0;1.210741939E12;3.2;796.8;14.0;3.9200000000000004
100001.0;7.0;1.210741941E12;1.4;780.8;14.0;4.08
100001.0;7.0;1.210741943E12;0.7;784.0;14.2;4.959999999999999
100001.0;7.0;1.210741945E12;0.8;828.8;15.0;4.5200000000000005
100001.0;7.0;1.210741947E12;2.4;880.0;15.0;5.08
100001.0;7.0;1.210741949E12;4.1;944.0;15.3;5.32
100001.0;7.0;1.210741951E12;5.9;1001.6;15.2;4.92
100001.0;7.0;1.210741953E12;7.5;1046.4;15.2;4.52
100001.0;7.0;1.210741954E12;8.7;1062.4;15.1;4.279999999999999
100001.0;7.0;1.210741956E12;9.7;1059.2;15.1;4.2
100001.0;7.0;1.210741958E12;9.9;1056.0;15.1;4.2
100001.0;7.0;1.21074196E12;10.0;1065.6;15.7;3.8
100001.0;7.0;1.210741962E12;9.8;1059.2;15.5;2.88
100001.0;7.0;1.210741964E12;9.2;1059.2;15.3;4.36
100001.0;7.0;1.210741966E12;8.8;1072.0;15.9;3.4
100001.0;7.0;1.210741968E12;8.2;1011.2;15.6;3.08
100001.0;7.0;1.21074197E12;6.8;953.6;15.7;3.5200000000000005
100001.0;7.0;1.210741972E12;5.2;908.8;15.7;3.9200000000000004
100001.0;7.0;1.210741974E12;4.0;896.0;15.8;4.16
100001.0;7.0;1.210741976E12;3.0;896.0;15.8;4.279999999999999
100001.0;7.0;1.210741978E12;2.8;899.2;15.8;4.279999999999999
100001.0;7.0;1.21074198E12;2.7;892.8;15.2;4.72
100001.0;7.0;1.210741982E12;2.7;896.0;15.2;4.76
100001.0;7.0;1.210741985E12;2.7;854.4;14.6;3.7199999999999998
100001.0;7.0;1.210741987E12;1.5;790.4;14.0;4.159999999999999
100001.0;7.0;1.210741989E12;0.4;790.4;14.0;4.279999999999999
100001.0;7.0;1.210741991E12;0.0;793.6;14.0;4.279999999999999
100001.0;7.0;1.210741993E12;0.0;793.6;14.0;4.319999999999999
100001.0;7.0;1.210741995E12;0.0;793.6;14.0;4.359999999999999
100001.0;7.0;1.210741997E12;0.0;793.6;14.0;4.359999999999999
100001.0;7.0;1.210741999E12;0.1;787.2;14.9;5.999999999999999
100001.0;7.0;1.210742001E12;0.8;838.4;15.5;5.56
100001.0;7.0;1.210742003E12;2.0;864.0;16.6;8.239999999999998
100001.0;7.0;1.210742005E12;3.8;921.6;16.8;7.8
100001.0;7.0;1.210742007E12;5.2;963.2;17.4;8.8
100001.0;7.0;1.210742009E12;6.8;1011.2;17.4;8.760000000000002
100001.0;7.0;1.210742011E12;8.2;1043.2;17.5;9.56
100001.0;7.0;1.210742013E12;9.7;1081.6;17.6;9.96
100001.0;7.0;1.210742014E12;11.4;1139.2;17.6;11.080000000000002
100001.0;7.0;1.210742016E12;13.2;1200.0;17.6;10.64
100001.0;7.0;1.210742018E12;14.7;1251.2;16.7;8.6
100001.0;7.0;1.21074202E12;15.5;1232.0;16.1;8.6
100001.0;7.0;1.210742022E12;15.4;1216.0;15.0;5.56
100001.0;7.0;1.210742024E12;14.6;1158.4;14.9;6.319999999999999
100001.0;7.0;1.210742026E12;13.9;1113.6;15.1;5.56
100001.0;7.0;1.210742028E12;12.6;1065.6;15.1;5.56
100001.0;7.0;1.21074203E12;11.2;1033.6;15.0;4.76
100001.0;7.0;1.210742032E12;9.7;995.2;14.9;4.359999999999999
100001.0;7.0;1.210742034E12;8.0;934.4;14.9;3.2399999999999998
100001.0;7.0;1.210742036E12;6.2;873.6;14.9;3.6799999999999997
100001.0;7.0;1.210742038E12;4.6;828.8;14.9;4.119999999999999
100001.0;7.0;1.21074204E12;3.1;796.8;14.9;4.52
100001.0;7.0;1.210742042E12;3.3;912.0;15.9;7.119999999999999
100001.0;7.0;1.210742045E12;4.0;985.6;17.2;8.319999999999999
100001.0;7.0;1.210742047E12;5.4;1072.0;17.3;7.640000000000001
100001.0;7.0;1.210742049E12;7.0;1142.4;18.1;7.24
100001.0;7.0;1.210742051E12;8.5;1171.2;18.1;6.959999999999999
100001.0;7.0;1.210742053E12;9.4;1168.0;18.1;6.92
100001.0;7.0;1.210742055E12;10.2;1171.2;18.1;6.880000000000001
100001.0;7.0;1.210742057E12;10.7;1174.4;18.1;6.840000000000001
100001.0;7.0;1.210742059E12;10.7;1174.4;18.1;6.8
100001.0;7.0;1.210742061E12;10.7;1174.4;18.1;6.8
100001.0;7.0;1.210742063E12;9.4;1049.6;17.1;4.5200000000000005
100001.0;7.0;1.210742065E12;7.7;992.0;15.7;2.56
100001.0;7.0;1.210742067E12;5.9;924.8;14.8;2.72
100001.0;7.0;1.210742069E12;4.0;851.2;14.0;3.12
100001.0;7.0;1.210742071E12;2.5;819.2;14.0;3.4
100001.0;7.0;1.210742073E12;1.6;822.4;14.0;3.4
100001.0;7.0;1.210742074E12;0.8;828.8;14.0;3.56
100001.0;7.0;1.210742076E12;0.3;825.6;14.0;3.4800000000000004
100001.0;7.0;1.210742078E12;0.3;822.4;14.0;3.4799999999999995
100001.0;7.0;1.21074208E12;0.3;822.4;14.0;3.4799999999999995
100001.0;7.0;1.210742082E12;0.3;822.4;14.0;3.4799999999999995
100001.0;7.0;1.210742084E12;0.3;806.4;14.0;3.88
100001.0;7.0;1.210742086E12;0.0;790.4;14.1;4.16
100001.0;7.0;1.210742088E12;0.6;857.6;15.4;7.2
100001.0;7.0;1.21074209E12;2.4;937.6;16.1;6.76
100001.0;7.0;1.210742092E12;4.3;1001.6;16.8;6.36
100001.0;7.0;1.210742094E12;5.8;1027.2;16.7;5.8
100001.0;7.0;1.210742096E12;7.1;1059.2;17.3;7.840000000000001
100001.0;7.0;1.210742098E12;8.9;1129.6;17.4;8.440000000000001
100001.0;7.0;1.2107421E12;10.9;1209.6;17.5;8.56
100001.0;7.0;1.210742102E12;12.8;1273.6;18.0;8.16
100001.0;7.0;1.210742105E12;13.9;1276.8;17.9;8.24
100001.0;7.0;1.210742107E12;14.0;1280.0;17.8;8.2
100001.0;7.0;1.210742109E12;13.4;1216.0;16.5;5.16
100001.0;7.0;1.210742111E12;11.6;1136.0;15.8;5.5600000000000005
100001.0;7.0;1.210742113E12;9.7;1072.0;15.1;5.96
100001.0;7.0;1.210742115E12;8.2;1040.0;15.2;6.36
100001.0;7.0;1.210742117E12;6.9;1011.2;14.6;4.4
100001.0;7.0;1.210742119E12;5.1;944.0;14.5;3.8
100001.0;7.0;1.210742121E12;3.1;864.0;14.4;3.6799999999999997
100001.0;7.0;1.210742123E12;1.2;796.8;13.9;4.08
100001.0;7.0;1.210742125E12;0.1;793.6;14.0;4.0
100001.0;7.0;1.210742127E12;0.0;793.6;14.0;4.04
100001.0;7.0;1.210742129E12;0.0;790.4;14.0;4.08
100001.0;7.0;1.210742131E12;0.0;793.6;14.0;4.119999999999999
100001.0;7.0;1.210742133E12;0.0;793.6;14.0;4.119999999999999
100001.0;7.0;1.210742134E12;0.0;793.6;14.0;4.159999999999999
100001.0;7.0;1.210742136E12;0.0;793.6;14.0;4.159999999999999
100001.0;7.0;1.210742138E12;0.0;793.6;14.0;4.199999999999999
100001.0;7.0;1.21074214E12;0.0;793.6;14.8;3.8
100001.0;7.0;1.210742142E12;0.0;787.2;15.6;4.16
100001.0;7.0;1.210742144E12;0.2;790.4;16.6;5.840000000000001
100001.0;7.0;1.210742146E12;1.5;947.2;17.5;5.4
100001.0;7.0;1.210742148E12;3.9;1072.0;17.8;4.960000000000001
100001.0;7.0;1.21074215E12;6.5;1190.4;18.6;4.5200000000000005
100001.0;7.0;1.210742152E12;8.8;1286.4;19.5;4.12
100001.0;7.0;1.210742154E12;10.8;1360.0;20.4;3.6799999999999997
100001.0;7.0;1.210742156E12;12.2;1382.4;20.4;3.44
100001.0;7.0;1.210742158E12;12.9;1382.4;20.4;3.4
100001.0;7.0;1.21074216E12;13.2;1379.2;19.6;3.4
100001.0;7.0;1.210742162E12;13.7;1382.4;18.7;2.96
100001.0;7.0;1.210742165E12;13.9;1376.0;17.7;1.28
100001.0;7.0;1.210742167E12;13.0;1219.2;16.8;1.48
100001.0;7.0;1.210742169E12;10.6;1097.6;16.5;3.28
100001.0;7.0;1.210742171E12;8.3;985.6;16.3;4.359999999999999
100001.0;7.0;1.210742173E12;7.0;947.2;15.6;6.039999999999999
100001.0;7.0;1.210742175E12;6.6;918.4;14.6;7.159999999999999
100001.0;7.0;1.210742177E12;6.8;944.0;15.3;9.2
100001.0;7.0;1.210742179E12;8.4;1049.6;15.5;9.2
100001.0;7.0;1.210742181E12;10.6;1164.8;16.3;9.2
100001.0;7.0;1.210742183E12;12.1;1225.6;17.1;8.879999999999999
100001.0;7.0;1.210742185E12;12.6;1225.6;17.1;8.879999999999999
100001.0;7.0;1.210742187E12;12.3;1222.4;17.1;9.08
100001.0;7.0;1.210742189E12;12.3;1219.2;17.1;7.68
100001.0;7.0;1.210742191E12;12.0;1209.6;16.5;7.0
100001.0;7.0;1.210742193E12;11.0;1148.8;16.3;5.720000000000001
100001.0;7.0;1.210742194E12;9.4;1104.0;16.4;5.0
100001.0;7.0;1.210742196E12;7.8;1056.0;15.7;3.2
100001.0;7.0;1.210742198E12;5.5;950.4;15.5;3.2
100001.0;7.0;1.2107422E12;3.0;838.4;14.7;3.6399999999999997
100001.0;7.0;1.210742202E12;1.0;784.0;14.0;4.04
100001.0;7.0;1.210742204E12;0.1;889.6;14.6;4.959999999999999
100001.0;7.0;1.210742206E12;1.0;1004.8;16.0;4.56
100001.0;7.0;1.210742208E12;2.9;1094.4;17.1;5.08
100001.0;7.0;1.21074221E12;5.3;1212.8;17.8;5.92
100001.0;7.0;1.210742212E12;8.0;1350.4;17.8;6.159999999999999
100001.0;7.0;1.210742214E12;10.7;1481.6;17.8;5.76
100001.0;7.0;1.210742216E12;13.1;1590.4;18.7;5.359999999999999
100001.0;7.0;1.210742218E12;15.1;1664.0;19.4;4.96
100001.0;7.0;1.21074222E12;16.5;1686.4;19.4;4.76
100001.0;7.0;1.210742222E12;17.3;1689.6;19.3;4.76
100001.0;7.0;1.210742225E12;17.7;1584.0;18.7;3.84
100001.0;7.0;1.210742227E12;16.9;1472.0;17.3;4.24
100001.0;7.0;1.210742229E12;15.0;1382.4;16.2;3.72
100001.0;7.0;1.210742231E12;12.6;1267.2;15.5;2.88
100001.0;7.0;1.210742233E12;9.9;1132.8;15.5;2.6399999999999997
100001.0;7.0;1.210742235E12;7.2;998.4;15.5;3.04
100001.0;7.0;1.210742237E12;4.8;886.4;14.6;3.44
100001.0;7.0;1.210742239E12;2.8;812.8;13.9;3.84
100001.0;7.0;1.210742241E12;1.4;790.4;13.9;4.0
100001.0;7.0;1.210742243E12;0.6;784.0;14.0;4.0
100001.0;7.0;1.210742245E12;0.2;787.2;14.0;4.0
100001.0;7.0;1.210742247E12;0.0;787.2;14.0;4.0
100001.0;7.0;1.210742249E12;0.0;790.4;14.0;4.0
100001.0;7.0;1.210742251E12;0.0;790.4;14.0;4.0
100001.0;7.0;1.210742253E12;0.0;790.4;14.6;5.5600000000000005
100001.0;7.0;1.210742254E12;1.0;918.4;15.5;5.16
100001.0;7.0;1.210742256E12;3.0;1017.6;17.1;6.68
100001.0;7.0;1.210742258E12;5.4;1126.4;17.9;7.039999999999999
100001.0;7.0;1.21074226E12;7.7;1232.0;18.2;6.719999999999999
100001.0;7.0;1.210742262E12;9.9;1315.2;19.0;8.16
100001.0;7.0;1.210742264E12;12.1;1411.2;19.8;7.76
100001.0;7.0;1.210742266E12;13.8;1459.2;19.8;7.359999999999999
100001.0;7.0;1.210742268E12;15.1;1484.8;19.8;7.119999999999999
100001.0;7.0;1.21074227E12;16.1;1488.0;19.8;7.2799999999999985
100001.0;7.0;1.210742272E12;17.1;1484.8;19.2;5.6
100001.0;7.0;1.210742274E12;17.0;1356.8;18.3;6.12
100001.0;7.0;1.210742276E12;15.3;1260.8;16.7;4.68
100001.0;7.0;1.210742278E12;12.9;1148.8;15.9;4.359999999999999
100001.0;7.0;1.21074228E12;10.6;1043.2;15.6;4.68
100001.0;7.0;1.210742282E12;8.4;963.2;14.8;3.2399999999999998
100001.0;7.0;1.210742285E12;6.2;860.8;14.2;4.2
100001.0;7.0;1.210742287E12;5.0;816.0;14.2;4.5600000000000005
100001.0;7.0;1.210742289E12;3.7;784.0;14.9;6.08
100001.0;7.0;1.210742291E12;3.4;803.2;14.9;5.640000000000001
100001.0;7.0;1.210742293E12;2.6;806.4;14.9;5.760000000000001
100001.0;7.0;1.210742295E12;1.7;809.6;14.9;5.640000000000001
100001.0;7.0;1.210742297E12;1.4;809.6;14.9;5.5600000000000005
100001.0;7.0;1.210742299E12;1.4;809.6;14.9;5.5200000000000005
100001.0;7.0;1.210742301E12;1.4;806.4;14.9;5.5200000000000005
100001.0;7.0;1.210742303E12;1.4;803.2;14.9;5.6
100001.0;7.0;1.210742305E12;1.4;809.6;14.7;5.08
100001.0;7.0;1.210742307E12;0.9;806.4;14.7;5.159999999999999
100001.0;7.0;1.210742309E12;0.9;812.8;14.0;3.88
100001.0;7.0;1.210742311E12;0.2;790.4;14.0;4.16
100001.0;7.0;1.210742313E12;0.0;790.4;14.0;4.16
100001.0;7.0;1.210742314E12;0.0;790.4;14.3;5.08
100001.0;7.0;1.210742316E12;0.8;854.4;14.4;5.6
100001.0;7.0;1.210742318E12;2.1;966.4;15.2;5.279999999999999
100001.0;7.0;1.21074232E12;3.2;1065.6;15.4;6.2
100001.0;7.0;1.210742322E12;4.6;1196.8;16.2;5.720000000000001
100001.0;7.0;1.210742324E12;5.7;1292.8;16.2;5.72
100001.0;7.0;1.210742326E12;6.8;1372.8;16.1;5.719999999999999
100001.0;7.0;1.210742328E12;7.8;1449.6;16.3;6.639999999999999
100001.0;7.0;1.21074233E12;9.5;1619.2;17.2;6.359999999999999
100001.0;7.0;1.210742332E12;11.9;1728.0;17.3;6.199999999999999
100001.0;7.0;1.210742334E12;14.1;1817.6;17.9;4.880000000000001
